"sales","price","discount_percent","promotion_flag","competitor_price","tv_ad_spend","digital_ad_spend","social_media_spend","search_ads_spend","influencer_spend","email_marketing","seasonality_index","competition_index","economic_sentiment","website_visits","app_downloads"
37863.61,94.68,12.43,0,104.9,604.27,352.94,276.54,523.27,487.98,51.72,1.1,0.75,94.89,31122.39,3443.37
31002.42,72.53,3.43,0,74.13,334.57,208.88,454.51,147.4,324.68,183.62,1.3,0.77,117.65,9760.38,3250.26
49908.08,95.36,12.09,0,91.62,694.55,512.05,307.23,715.78,278.95,614.41,0.75,0.76,104.04,9422.92,2519.07
36627.92,97.37,3.15,0,108.75,579.29,452.79,139.67,528.77,195.87,280.21,0.9,0.82,86.05,39938.56,3095.64
79297.52,93.25,14.62,0,98.67,886.57,851.47,1635.71,887.32,461.01,236.19,1,0.81,100.05,12257.32,1503.38
21987.55,101.7,8.61,0,101.14,150.93,245.05,225.2,176.08,84.05,52.94,1.1,1.3,94.63,11696.92,1627.82
36679.48,107.25,6.73,0,125.95,457.53,486.42,642.64,205.19,81.48,272.46,1.3,0.67,100.18,10092.45,2088.75
51266.18,89.27,10.84,0,78.49,1135.98,379.09,551.28,341.74,336.6,74.96,0.75,0.8,90.35,8123.07,2821.53
34102.06,91.71,3.63,0,93.07,374.41,380.53,319.4,372.45,264.97,102.89,0.9,0.91,83.74,36216.98,2447.76
65324.27,99.65,9.26,0,99.96,729.54,1216.5,816.94,582.24,283.61,275.94,1,0.78,98.8,13023.21,1551.65
39469.39,88.93,12.24,0,89.76,483.02,503.33,274.7,584.85,156.11,64.7,1.1,0.96,101.78,19993.51,5100.23
39090.54,96.05,6.7,0,98.92,473.81,323.45,393.98,464.99,132.77,225.64,1.3,0.77,104.78,52822.75,4404.29
25298.21,75.07,3.48,0,88.87,338.8,225.71,252.89,292.66,90.17,158.81,0.75,0.91,102.64,13708.06,8243.29
37481.91,83.05,0.78,0,71.75,539.02,433.2,288.16,231.92,135.4,251.22,0.9,0.72,105.43,14508.79,4003.7
38930.45,81.01,6.11,0,89.78,483.62,708.81,272.01,344.78,136.72,131.2,1,1.2,80.23,22687.78,5319.68
40731.51,85.75,12.56,0,82.3,323.53,693.45,424.63,424.59,147.54,167.25,1.1,0.82,96.97,24891.76,7050.57
57626.74,87.42,5.53,0,96.14,829.33,658.63,380.73,917.99,425.12,289.28,1.3,0.85,120.05,21017.53,751.23
35395.38,99.46,9.03,0,97.88,428.39,465.17,258.42,196.57,210.81,246.48,0.75,1.01,113.54,16386.47,1836.81
30767.71,106.88,3.49,0,116.8,402.53,498.83,131.37,238.13,175.01,280.83,0.9,0.69,86.63,37600.04,1180.95
42462.84,87.06,3.64,0,87.24,514.13,683.62,380.53,342.29,168.91,109.46,1,0.71,102.62,30924.44,4489.35
28650.86,84.29,16.96,1,81.88,268.85,384.12,282.47,218.6,122.57,173.7,1.1,0.71,92.37,25864.06,833.68
41220.18,83.84,12.55,0,77.51,451.95,316.74,545.54,246.14,579.95,205.18,1.3,0.83,108.58,16123.55,1040.15
39499.58,90.39,0.92,0,85.12,533.41,623.8,299.75,348.13,206.32,252.9,0.75,1.05,88.98,22535.08,2226.84
26282.4,92.31,5.99,0,91.47,457.08,159.71,130.82,175.95,109.27,48.76,0.9,0.79,110.56,16205.65,2630.53
29183.24,100.68,3.29,0,102.36,230.58,407.08,406.39,323.38,119.22,84.72,1,0.91,99.96,17691.59,4089.2
31747.22,91.41,5.08,0,97.15,400.94,645.54,185.43,286.8,153.64,289.99,1.1,0.86,85.59,14754.48,2069.27
34031.09,74.03,0.71,0,75.05,389.85,381.8,478.73,132,173.17,126.67,1.3,1.02,90.8,32799.42,5441.96
39543.42,93.96,4.01,0,105.77,472.58,323.4,309.64,840.83,397.5,201.66,0.75,0.88,96.59,14855.59,477.33
29271.99,109.55,4.79,0,101.19,293.67,508.82,341.89,142.09,176.94,90.33,0.9,0.62,92.46,16162.28,4693.3
37362.19,109.6,8.31,0,116.87,452.58,577.29,349.77,176.48,150.39,250.8,1,0.89,115.47,33280.45,1696.37
44233.95,86.42,2.08,0,94.85,515.42,774.92,393.28,393.55,267.57,179.82,1.1,0.77,106.9,10520.38,1310.25
31671.1,78.9,5.04,0,83.83,438.56,327.21,196.91,210.79,112.32,124.37,1.3,0.9,93.73,21559.96,903.4
39768.89,127.59,3.46,0,128.81,626.21,611.76,383.86,277.61,186,142.82,0.75,1,106.15,20845.05,6787.94
41170.07,93.17,6.3,0,91.26,384.84,750.3,305.88,331.41,302.13,301.27,0.9,0.95,94.11,20397.57,1720.35
97929.39,93.9,6.19,0,85.56,2035.15,1181.15,954.56,587.52,632.79,336.2,1,1.1,96.67,33571.89,2990.07
28389.82,99.92,11.49,0,90.08,396.17,290.94,369.83,135.79,169.46,239.68,1.1,0.93,94.67,29249.16,3827.7
30532.9,78.27,6.27,0,84.43,455.93,272.8,154.5,167.74,66.56,72.28,1.3,0.79,77.41,11702.99,2472.74
51709.74,87.05,3.99,0,86.56,596.47,769.77,576.29,760.53,467.62,233.27,0.75,0.99,94.33,8557.15,2516.59
42916.46,78.97,0.75,0,71.36,574.12,555.86,410,413.01,282.21,165.12,0.9,0.7,90.33,22527.24,4509.13
60440.71,87.42,4.14,0,92.92,746.19,923.59,548.63,756.99,767.13,208.12,1,0.76,106.41,16944.79,2209.58
37190.1,96.36,23.81,1,104.7,465.46,375.07,217.07,266.4,160.75,40.64,1.1,0.72,115.09,6219.59,4988.87
92327.52,80.65,4.83,0,69.26,1077.06,1416.59,1419.47,820.37,875.1,258.15,1.3,0.87,100.93,19123.52,1742.4
46331.43,101.97,8.66,0,120.49,817.52,676.65,266.06,463.91,169.84,160.53,0.75,1.01,95.34,13098.62,1447.41
36657.27,98.36,6.18,0,110.74,533.16,645.23,352.64,169.06,293.21,121.7,0.9,0.62,83.48,24583.92,575.27
49936.98,85.23,3.62,0,78.56,679.61,508.02,931.2,300.74,171.17,138.8,1,0.78,106.94,28342,2732.66
33190.18,97.62,3.63,0,93.36,406.85,511.97,278.43,303.12,151.06,134.22,1.1,0.78,90.97,10034.33,6832.91
51607.99,103.92,4.54,0,107.78,952.46,493.16,536.02,294.48,501.09,288.8,1.3,0.62,111.73,29736.33,4247.49
27214.61,107.9,0.73,0,113.31,255.07,373.69,363.84,245.18,179.28,272.69,0.75,1.05,113.12,17787.51,1954.74
40102.99,92.6,6.47,0,85.88,504.31,471.26,543.04,256.2,132.34,143.74,0.9,0.99,113.88,11509.8,11789.51
27893.71,93.94,2.81,0,91.06,305.8,268.69,189.26,413.42,125.53,272.49,1,1.03,101.49,17029.9,963.39
39045.44,94.02,0.29,0,122.73,487.05,272.16,492.99,478.25,205.52,151.45,1.1,0.97,114.54,8670.88,2883.9
22316.67,112.94,5.34,0,124.17,243.28,182.91,177.52,184.5,111.68,114.05,1.3,0.92,92.55,7647.78,2349.73
61537.23,108.73,7.43,0,123.96,1073.05,792.51,522.17,658.72,391.05,346.81,0.75,0.81,100.37,21605.46,5353.95
27309.27,105,9.62,0,100.52,439.55,234.75,397.42,140.32,125.24,140.73,0.9,0.73,85.63,8033.07,1129.13
29385.97,91.78,1.46,0,91.34,310.04,353.2,360.9,145.1,194.11,76.91,1,0.8,102.6,13015.58,1657.31
56495.99,99.35,1.6,0,90.95,1019.66,492.7,616.14,602.02,421.55,273.48,1.1,1.19,108.61,16081.3,900.62
25133.37,99.71,5.92,0,104.7,263.4,332.76,135.88,172.55,157.76,138.64,1.3,1.14,109.58,29069.04,4392.38
47444.8,83.84,2.36,0,85.17,470.45,818.47,707.29,294.6,195.08,281.86,0.75,0.96,96.49,51886.57,1592.31
34709.92,77.21,12.14,0,94.75,574.23,296.32,310.04,278.75,173.65,121.31,0.9,0.98,76.29,18020.42,2284.5
48064.5,102.61,18.08,1,102.03,462.63,639.79,671.18,366.18,167.32,107.51,1,0.69,99.47,7451.71,1485.83
28130.42,79.07,5.08,0,80.72,328.55,519.09,178.81,186.22,87.07,154.58,1.1,1.01,101.19,17520.64,1741.01
60505.62,95.02,20.63,1,89.89,931.86,695.06,846.13,445.07,177.15,228.68,1.3,0.93,84.23,35241.77,1413.8
51366.99,97.9,5.93,0,101.71,825.46,724.18,512.74,303.22,253.45,175.01,0.75,0.82,94.63,17417.36,3503.44
43016.79,101.65,4.93,0,97.38,573.35,417.82,829.49,273.37,270.24,124.68,0.9,0.81,112.26,31524.32,860.57
29671.54,97.18,3.72,0,91.23,423.26,276.23,203.16,181.95,91.66,106.28,1,1.07,117.29,36519.15,921.48
40736.97,87,5.95,0,88.01,540.35,536.74,340.24,323.42,292.91,268.12,1.1,0.74,99.79,35480.79,2221.63
41887.23,106.94,12,0,101.47,577.05,521.74,340.06,322.64,87.75,111.82,1.3,0.94,105.07,18201.76,4383.16
36059.58,117.04,5.44,0,111.42,561.74,364.29,321.4,354.19,235.91,244.57,0.75,0.69,97.77,14643.98,4045.91
25744.27,105.6,6.51,0,112.19,367.19,302.05,248.89,102.8,153.28,69.33,0.9,0.97,115.81,15166.09,1740.39
75242.89,75.24,2.41,0,83.73,1025.72,908.21,1376.56,694.65,278.37,545.98,1,1.02,85.99,11783.13,1681.79
25185.02,112.37,1.8,0,122.87,308.31,197.59,137.79,187.27,125.06,77.72,1.1,0.86,88.14,19363.51,1463.66
49075.94,94.36,8.13,0,96.21,492.26,539.19,805.56,472.47,177.18,370.5,1.3,1.07,104.3,5367.28,3045.27
70166.98,101.18,3.85,0,103.95,1167.21,617.45,700.42,1264.8,540.5,365.33,0.75,0.96,110.9,20845.38,9762.69
31608.55,102.36,9.64,0,98.27,458.55,212.78,254.89,261.02,85.67,153.09,0.9,0.91,100.49,35123.78,4035.85
23667.89,93.9,1.43,0,98.07,215.71,382.85,126.24,76.96,37.75,37.53,1,0.81,114.87,19193.87,3069.37
29203.69,94.15,8.05,0,104.02,440.78,350.15,235.81,186.94,120,88.17,1.1,0.77,101.15,30238.19,3096.25
34208.24,107.36,7.27,0,101.31,476.34,519.83,274.31,162.53,223.97,151.42,1.3,1.1,100.15,54281.07,4708.23
74051.81,103.47,8.81,0,114.32,1182.5,454.47,1334.72,1009.95,403.65,107.52,0.75,0.79,101.19,8937.56,3849.66
42725.58,106.99,19.77,1,103.6,706.13,246.55,364.36,833.79,414.65,95.86,0.9,0.66,88.16,4106.81,4358.88
41278.23,126.45,11.4,0,133.49,366.05,634.44,414.75,433.39,713.47,165.88,1,0.87,107.25,24163.59,9394.91
30425.42,102.88,7,0,93.91,419.74,388.21,254.25,145.4,336.57,56.35,1.1,1.05,94.66,21164.72,3726.68
32087.86,97.39,17.98,1,100.71,313.98,407.84,322,176.71,185.58,83.09,1.3,0.96,108.68,5079.33,5134.58
39253.61,72.86,9.2,0,82.54,457.03,572.9,243.81,485.12,191.06,220.32,0.75,0.75,113.37,26790.95,3810.55
37773.65,131.22,9.61,0,133.01,563.13,601.83,205.1,195.11,506.32,227.06,0.9,0.96,107.85,17047.53,4921.63
39899.05,89.65,13.65,0,80.57,614.84,432.75,490.08,320.44,246.76,116.45,1,1.05,103.9,11751.32,3931.05
18337.45,126.32,6.82,0,146.81,232.54,146.48,229.9,166.73,78.41,76.97,1.1,0.83,99.24,9016.11,5231.26
43460.13,99.37,10.08,0,94.91,563.57,469.94,702.88,561.13,295.58,257.12,1.3,1.08,89.18,12717.61,1809.54
32155.65,114.26,4.73,0,107.75,312.33,668.83,396.76,199.79,197.24,92.12,0.75,0.82,95.77,13377.78,2230.19
25664.48,93.76,12.25,0,91.04,169.18,217,278.16,141.38,103.47,70.75,0.9,0.75,115.55,25071.9,2258.7
22415.74,101.01,8.03,0,95.15,170.11,177.37,338.3,229.77,73.95,151.16,1,0.96,98.19,13713.01,2415.07
34362.29,97.47,3.58,0,101,433,270.19,498.6,216.34,122.59,166.47,1.1,0.69,98.62,16546.17,2091.73
32367.04,92.9,3.57,0,97.32,471.11,361.67,303.07,204.37,164.53,54.32,1.3,0.77,112.45,28634.91,1869.63
24783.9,93.64,22.29,1,92.79,208.37,294.01,132.97,171.36,79.44,67.43,0.75,0.69,113.56,48079.13,1798.04
32025.98,107.28,6.23,0,116.86,379.09,568.52,355.87,197.06,100.58,68.14,0.9,0.92,92.93,13578.69,2919.01
41868.72,92.73,4.7,0,98.02,552.3,640.15,516.29,222.03,127.56,124.08,1,0.68,84.79,8859.59,1523.48
54330.72,74.39,3.39,0,68.5,545.14,872.15,587.7,735.34,242.36,113.71,1.1,0.76,106.62,21179.16,4104.74
31144.87,92.79,7.68,0,99.78,409.5,471.81,196.75,198.73,271.14,65.39,1.3,0.87,107.72,37398.25,4667.14
32774.4,101.36,12.38,0,93.18,519.43,386.74,232.49,285.94,118.72,96.91,0.75,1,95.64,14952.5,1551.22
57607.14,102.29,10.94,0,103.64,882.82,526.19,663.56,910.84,334.89,175.39,0.9,1.08,97.03,7477.08,14091.71
21934.88,102.3,4.66,0,102.08,235.15,338.12,203.64,140.02,83.91,207.81,1,0.91,101.32,18488.84,1420.88
60957.79,77.54,2.87,0,74.2,728.82,1154.05,545.77,746.5,129.74,233.85,1.1,0.83,84.05,16369.12,5818.64
56997.68,99.3,7.1,0,110.83,948.68,876.56,835.24,310.57,267.87,116.89,1.3,0.81,88.15,20289.84,4646.09
28971.01,106.7,14.48,0,109.06,428.01,454.41,246.22,247.3,120.49,43.15,0.75,0.86,94.26,6592.73,1442.81
38835.37,110.73,9.51,0,117.73,491.29,577.81,493.01,198.87,190.52,91.63,0.9,0.78,115.25,18351.63,3873.02
15126.09,92.47,9.06,0,93.98,108.38,101.96,73.76,45.62,57.4,83.53,1,0.93,86.51,24492.81,2326.19
26687.49,91.4,6.25,0,86.86,300.03,234.81,164.79,165.98,132.02,172.65,1.1,0.84,103.02,12809.41,1983.45
64306.3,113.57,8.57,0,121.35,863.84,809.23,987.59,746.02,260.79,147.23,1.3,1.21,100.08,18157.45,4609.65
20899.59,77.77,4.76,0,74.42,175.26,200.42,138.72,121.61,137.7,81.31,0.75,0.73,121,27029.46,2567.4
34949.71,90.15,4.56,0,98.42,465.11,408.69,363.64,225.78,246.51,287.2,0.9,0.66,103.13,15727.91,5767.69
25591.03,100.36,2.74,0,124.21,417.16,214.06,184.81,135,95.61,57.81,1,0.7,97.13,12731.82,2935.15
38018.11,78.24,8.16,0,82.02,713.01,507.14,209.2,148.29,183.71,55.67,1.1,0.92,82.33,7892.78,2355.33
35266.03,98.24,7.36,0,105.76,581.46,230.58,306.04,289.44,149.13,73.37,1.3,0.78,95.14,17642.32,4123.38
32766.72,119.01,6.46,0,125.71,416.49,365.25,353.37,247.53,321.65,97.75,0.75,1.28,95.18,14536.27,4796.76
37237.67,94.95,3.13,0,107.05,461.85,578.8,561.55,328.46,135.38,111.08,0.9,0.74,98.33,10320.54,4243.28
41593.24,91.88,6.51,0,84.8,517.19,453.23,355.24,682.4,263.73,450.85,1,0.69,93.82,53566.74,2251.27
36447.6,100.57,7.24,0,95.03,471.2,430.8,344.79,370.92,159.58,135.4,1.1,0.69,98.21,5543.91,2114.9
44234.92,91.87,13.27,0,94.26,676.25,511.93,496.87,170.21,341.63,237.97,1.3,1.15,119.77,5112.69,3842.69
35163.33,104.74,12.04,0,106.33,524.44,339.07,390.04,147.09,245.87,98.15,0.75,0.65,105.28,17583.9,3873.77
36759.69,105.89,0.84,0,98.51,450.57,551.09,285.38,336.45,284.82,97.7,0.9,1.17,99.95,30019.32,3756.69
24275.54,95.03,4.68,0,84.24,214.54,304.17,193.01,145.25,211.01,43.8,1,0.82,84.53,46442.09,1004.67
48217.41,82.49,4.52,0,81.02,576.45,637.06,673.09,329.19,137.48,376.53,1.1,0.77,107.35,19430.14,749.8
34875.16,81.1,2.81,0,94.36,502.39,456.69,483.38,177.88,105.46,135.83,1.3,0.91,100.68,8100.73,1126.17
51254.06,88.47,9.55,0,107.99,783.5,456.47,605.8,653.36,296.91,239.23,0.75,0.65,103.5,9348.46,1890.03
24943.94,104.54,13.27,0,114,350.91,254.75,188.53,157.46,128.96,49.96,0.9,0.74,105.61,17034.84,2688.33
32956.59,75.11,6.95,0,67.29,278.56,461.68,343.37,239.42,301.23,189.04,1,0.9,109.33,22739.82,1030.84
29669.93,75.76,1.81,0,82.05,277.67,496.23,156.88,321.32,83,75.75,1.1,0.81,100.33,48070.96,1083.29
37719.77,87.83,15.33,1,85.8,436.6,473.14,404.82,157.15,203.9,163.75,1.3,0.96,95.7,12331.02,1639.55
30261.19,99.6,8.63,0,102.64,474.55,288.56,300.66,174.56,187.84,105.2,0.75,1.16,102.55,39493.45,3347.69
33500.41,85.14,10.59,0,91.68,447.64,286.83,389.43,253.31,148.23,48.22,0.9,0.83,91.49,14284.54,2689.87
48429.87,105.67,13.91,0,123.09,837.32,601.28,713.06,274.49,144.08,424.13,1,1.06,79.96,16553.34,722.25
73684.55,98.88,9.71,0,101.95,935.09,1378.3,907.81,331.04,293.07,478.68,1.1,0.92,112.75,9127.03,1660.57
21665.55,93.07,11.15,0,89.74,227.88,147.72,275,121.84,123.52,50.6,1.3,1.01,100.33,19119.86,2112.04
21618.88,104.81,5.12,0,113.65,367.1,206.92,178.35,147.41,196.17,100.8,0.75,0.96,97.17,29204.55,6485
61627.72,99.53,7.46,0,108.4,1351.91,745.95,449.01,442.7,197.08,133.83,0.9,0.78,112.37,18512.83,5729.57
32448.25,90.05,2.07,0,98.74,514.5,182.33,442.92,268.41,273.08,233.96,1,1.14,126.82,40678.39,2411.65
28947.99,97.67,4.6,0,109.17,151.08,482.28,334.37,228.24,160.8,148.43,1.1,0.7,86.78,6778.76,2163.93
39384.18,102.68,6.1,0,107.18,501.97,530.42,299.98,684.09,375.89,60.98,1.3,0.77,89.55,7662.69,1166.5
29002.8,99.15,17.95,1,93.78,314.41,279.09,223.07,404.31,128.4,46.71,0.75,0.93,95.47,13174.77,1442.01
30117.13,87.79,13.34,0,90.5,322.09,507.11,213.29,200.46,633.6,93,0.9,1.19,101.77,11020.3,1088.08
53191.8,105.27,8.61,0,93.25,615.92,1169.82,391.37,253.92,239.25,177.68,1,0.89,104.94,6709.25,2359.81
42625.23,109.1,3.52,0,122.01,569.91,439.68,671.39,387.34,451.21,109.48,1.1,0.83,87.66,10321.74,1848.45
50376.07,98.2,7.97,0,104.3,754.36,466.5,439.6,707.95,160.74,264.87,1.3,0.68,98.14,5959.37,2136.45
45894.12,96.66,7.41,0,104.29,766.82,644.94,287.31,466.1,328.91,170.85,0.75,0.99,105.65,23190.76,2335.43
29985.34,94.14,12.21,0,97.27,366.6,323.73,229.33,343.98,207,176.93,0.9,0.97,102.81,16509.01,2081.52
52928.41,123.13,5.2,0,103.73,808.73,624.71,989.61,301.5,304.88,133.64,1,0.77,87.55,24067.98,1719.21
36744.67,98.2,0.91,0,95.4,563.84,425.68,152.44,513.18,152.16,179.03,1.1,0.77,106,14261.32,2691.22
23544.07,93.21,10.14,0,102.54,287.89,330.89,187.4,142.32,98.21,111.75,1.3,0.63,105.3,26083.09,7706.08
35023.99,70.31,4.75,0,70.16,458.15,528.29,323.99,290.07,247.88,174.27,0.75,1.19,90.43,10912.19,2679.47
34549.42,78.73,6.35,0,85.87,351.18,632.7,365.29,209.27,147.55,160,0.9,0.66,96.09,20621.83,2003.59
51081.33,94.12,5.79,0,89.06,899.5,568.13,499.71,435.26,205.7,153,1,0.8,101.64,15314.03,1508.16
33537.95,97.38,6.64,0,101.4,592.52,339.87,209.93,485.32,150.6,57.3,1.1,1.24,105.2,10462.72,11488.12
48129.84,98.21,10.3,0,95.88,549.21,675.58,517.24,549,244,104.58,1.3,0.83,98.5,10149.41,3286.17
38204.35,104.84,4.17,0,101.53,563.55,458.35,478.6,279.77,88.66,42.88,0.75,0.81,95.96,12079.82,1123.45
47414.06,92.81,3.04,0,93.27,854.73,603.66,341.36,394.79,138.94,227.85,0.9,1.07,102.4,21734.51,794.36
47901.4,109.91,7.97,0,128.59,764.22,691.09,669.73,254.81,154.21,332.68,1,0.86,102.81,10995.84,3972.75
58807.49,85.05,2.39,0,87.96,679.13,1248.51,457.22,437.79,457.49,114.9,1.1,0.7,88.99,30533.88,3474.8
34834.01,82.18,11.44,0,85.32,584.13,290.92,158.83,351.01,72.61,147.5,1.3,1.09,94.94,31523.74,3609.83
25017.39,81.97,7.28,0,94.97,329.73,308.8,152.74,265.25,200.51,73.93,0.75,0.87,101.27,13212.22,2770.56
28896.35,103.85,10.36,0,103.52,300.37,390.34,198.85,219.39,178.21,103.65,0.9,0.72,100.96,18203.35,3349.81
48117.17,94.06,12.79,0,100,794.95,702.63,296.31,470.85,475.53,139.4,1,0.69,88.85,18282.8,1672.62
33291.21,104.44,11.92,0,100.55,335.58,349.86,510.19,223.78,147.03,31.48,1.1,0.64,99.61,23613.1,7319.29
35703.82,92,4.61,0,100.43,372.14,490.24,282.19,320.26,110.39,204.28,1.3,0.75,104.1,18035.97,1701.2
45336.7,88.49,8.22,0,81.04,677.94,527,412.21,549.71,367.86,208.34,0.75,0.77,87.08,14471.96,2069.14
50162.7,90.89,14.1,0,92.3,489.93,826.49,736.96,231.83,533.42,212.87,0.9,0.8,95.56,10219.15,3018.77
49553.74,76.06,18.03,1,84.91,603.62,616.73,369.78,505.09,303.83,784.89,1,0.74,74.69,24237.5,4243.27
45339.89,82.56,1.59,0,93.73,909.81,509.97,389.36,169.66,251.52,166.67,1.1,0.74,112.03,37720.07,3622.12
46784.97,79.9,4.58,0,80.94,549.77,707.27,215.94,926.71,161.89,456.93,1.3,0.73,111.02,17188.86,1438.78
26704.73,107.81,8.83,0,90.83,407.52,194.54,147.75,223.87,63.64,132.13,0.75,1.17,100.87,34836.44,4541.85
36544.72,88.43,5.16,0,102.89,368.04,842.52,241.76,214.29,92.14,291.8,0.9,0.96,67.26,20267.63,3373.59
21685.42,104.44,3.51,0,101.35,279.37,289.69,200.06,101.65,162.7,53.22,1,0.69,102.46,4568.94,1655.03
22895.17,113.96,10.21,0,123.11,198.38,259.56,190.03,250.72,230.68,122.06,1.1,1.12,102.21,31506.07,3374.7
41475.11,92.84,7.45,0,82.68,639.31,619.21,413.77,156.61,179.68,119.22,1.3,0.92,112.4,9934.5,2135.69
29427.46,98.29,8.49,0,96.74,434.36,274.33,267.41,150.67,129.41,78.83,0.75,0.97,87.1,9283.57,3612.59
41331.3,77,8,0,89.48,511.95,511.19,502.69,267.02,191.38,135.89,0.9,0.92,88.81,16010.96,778.34
24105.79,86.11,7.44,0,90.28,277.72,223.74,186.24,133.9,158.33,102.6,1,1.05,108.57,17368.64,1938.78
49882.29,95.64,6.46,0,100.27,702.66,524.72,738.94,461.28,513.63,113.49,1.1,0.83,108.66,25492.45,976.14
24909.13,98.47,11.32,0,107.92,210.54,229.97,324.36,132.92,235.42,60.46,1.3,0.84,107.19,13317.95,1521.18
39764.85,86.73,9.98,0,79.31,637.72,495.77,339.55,239.49,504.48,345.86,0.75,1.1,66.71,24472.2,7289.52
23699.05,131.11,10.52,0,134.08,305.5,370.43,153.93,214.4,102.04,69.8,0.9,1.28,97.4,33587.04,5402.06
49740.45,89.92,12.65,0,95.27,660.34,769.98,309.63,547.28,442.65,82.27,1,0.88,81.8,11785.06,7860.4
43564.52,95.74,8.99,0,106.91,487.25,366.23,863.75,559.72,131.68,81.74,1.1,0.85,116.29,5014.24,3635.49
47090.78,102.7,5.27,0,98.19,720.98,807.43,247.47,475.08,216.64,115.63,1.3,1.03,100.98,10459.89,4658.1
74026.08,94.7,6.25,0,98.43,898.81,1195.72,904.93,1002.44,345.48,454.35,0.75,1.22,95.96,20638.87,2215.93
24654.64,87.94,6.65,0,94.61,337.67,299.99,119.55,240.49,109.56,90.22,0.9,1.2,93.91,13155.98,4329.66
31869.44,107.7,18.45,1,147.88,380.19,478.87,214.09,180.93,336.61,70.12,1,0.87,99.05,16537.89,693.33
29206.08,115.32,11.13,0,133.58,307.02,298.66,369.27,183.99,125.66,98.05,1.1,0.67,115.34,19193.81,8438.57
29867.59,94.66,6.32,0,79.88,359.4,354.77,389.04,215.09,241.75,114.25,1.3,1.03,97.29,10903.42,2611.87
24903.12,101.63,9.12,0,103.81,263.48,235.36,197.59,197.31,190.11,150.19,0.75,0.94,104.46,15138.07,1732.71
48134.14,93.9,4.48,0,97.25,775.86,486.42,460.35,291.81,163.98,455.11,0.9,1.08,102.1,20959.31,2275.04
33859.21,107.32,7.87,0,116.88,460.16,418.36,334.58,493.98,98.25,258.17,1,1.05,103.48,24914.91,1333.98
47317.8,82.69,7.09,0,79.76,1081.54,514.35,304.38,231.77,271.07,118.08,1.1,0.72,94.31,26109.91,1673.24
61707.89,125.51,4.18,0,138.64,902.98,1077.42,727.03,330.82,183.09,252.94,1.3,0.81,101.81,20213.72,911.12
25177.13,88.36,4.59,0,85.27,347.38,173.7,134.23,257.64,95.39,28.87,0.75,0.72,104.07,13231.08,1086.17
41447.13,79.74,8.6,0,80.67,479.71,566.26,425.86,458.83,127.38,72.05,0.9,0.62,101.79,4780.29,5290.7
37374.29,91.08,16.15,1,97.5,481.4,437.06,384.51,192.33,128.33,78.84,1,0.83,83.23,31778.57,1009.45
38372.93,96.69,4.17,0,93.94,581.01,525.74,365.12,285.37,182.18,57.11,1.1,0.8,89.45,89340.85,2484.38
33076.63,115.44,2.69,0,118.55,553.74,221.24,529.51,209,128.06,114.76,1.3,0.88,84.05,12524.18,1780.06
34925.62,105.98,5.89,0,122.64,440.83,495.2,270.12,389.77,215.47,305.68,0.75,0.84,104.29,32478.42,4312.79
44273.65,96.64,3.27,0,94.98,465.15,689.17,522.57,323.56,819.72,170.07,0.9,1.34,94.46,11505.57,8766.99
31097.71,80.41,3.59,0,74.76,348.03,291.45,209.36,148.52,270.22,166.65,1,1.08,110.49,5404.47,1808.55
36466.61,85.62,6.29,0,92.54,418.68,419,363.93,520.4,112.47,194.73,1.1,0.9,103.26,10551.29,5173.59
37744.12,93.16,2.15,0,89.24,575.04,466.13,411.12,413.66,370.08,291.95,1.3,0.84,91.39,17485.77,1795.29
49953.79,129.06,13.71,0,128.84,769.22,870.07,365.87,370.86,224.86,99.7,0.75,0.85,97.11,12291.39,2505.85
70621.01,75.99,10.36,0,80.73,717.08,909.15,1267.02,1023.97,356.87,151.4,0.9,1.07,106.05,6635.26,3530.43
25275.62,108.81,1.88,0,115.16,299.3,389.68,201.28,225.83,221.51,311.05,1,1.35,84.07,9636.46,2248.39
35710.47,89.18,8.16,0,99.96,570.33,415.32,244.4,368.08,160.24,303.97,1.1,0.92,97.09,30886.19,6065.23
21636.12,116.02,6.34,0,112.08,266.09,201.2,130.03,115.69,90.07,76.59,1.3,0.7,103.8,27103.37,4821.58
62259.65,82.86,3.89,0,82.39,865.13,772.19,1155.52,393.89,240.93,253.72,0.75,0.84,109.95,34269.77,4836.56
42312.56,96.65,7.43,0,93.53,463.43,434.62,499.47,681.05,277.53,148.91,0.9,0.78,88.58,30364.27,1107.09
46711.15,83.26,6.78,0,83.82,593.35,674.36,653.38,308.09,178.76,112.82,1,0.67,100.22,7903.83,4831.35
22753.03,105.88,5.43,0,126.63,333.53,181.21,338.69,266,198.49,156.56,1.1,1.01,105.2,24425.02,1886.8
63683.2,113.51,12.72,0,115.22,1438.32,702.89,542.7,350.91,471.61,121.46,1.3,0.7,95.56,43131.56,2130.87
34013.2,120.06,12.32,0,122.19,604.56,491.82,233.15,346.83,157.22,95.17,0.75,0.97,80.77,11520.69,3792.27
54939.08,104.54,11.46,0,111.09,855.3,674.95,691.71,630.94,428.67,128.39,0.9,0.8,112.57,34208.33,4924.68
41753.84,118.52,2.74,0,109.68,643.65,542.65,540.03,147.13,190.01,221.7,1,0.82,102.84,21569.41,1092.99
45085.81,110.33,2.21,0,121.45,531.09,1023.62,178.41,190.39,327.4,72.52,1.1,0.78,107.44,11879.87,3931.65
