"UserID","ProductsViewed","TimeSpentMinutes","PastPurchases","PagesVisited","LoginFrequency","AbandonedCartCount","DeviceType","PreferredContentCategory","SubscriptionPlan","UserOrigin","FeedbackGiven","PAM_Cluster","KMeans_Cluster","KModes_Cluster"
3352,71,41,15,161,8,3,"Desktop","Books","Free","Social_Media","Yes","1","3","2"
1201,8,11,1,30,3,1,"Mobile","Books","Premium","Organic","No","1","1","4"
329,29,30,118,48,18,2,"Desktop","Gaming","Basic","Organic","Yes","3","2","2"
276,22,43,426,172,25,0,"Mobile","HomeGoods","Premium","Paid_Ad","No","2","4","1"
1017,25,47,354,134,24,0,"Mobile","Apparel","Free","Paid_Ad","No","2","4","1"
2909,17,50,93,74,11,2,"Mobile","Gaming","Premium","Organic","Yes","3","2","4"
2507,19,89,616,102,32,1,"Desktop","Gaming","Premium","Organic","No","3","4","4"
3199,11,13,3,20,3,2,"Desktop","Books","Free","Organic","No","1","1","1"
780,7,17,3,28,4,0,"Mobile","Apparel","Free","Social_Media","No","2","1","1"
3619,56,55,16,126,13,4,"Mobile","Gaming","Premium","Social_Media","Yes","3","3","4"
1814,34,42,484,63,20,0,"Tablet","Electronics","Premium","Organic","Yes","3","4","3"
718,47,76,13,186,9,7,"Desktop","Books","Basic","Organic","Yes","1","3","2"
914,11,48,337,113,27,1,"Desktop","Electronics","Premium","Paid_Ad","Yes","3","4","4"
3749,29,26,691,169,31,0,"Tablet","Apparel","Basic","Organic","Yes","3","4","2"
2411,7,17,0,22,3,2,"Mobile","Books","Basic","Referral","No","4","1","1"
3934,69,80,10,141,8,4,"Mobile","Electronics","Basic","Referral","No","4","3","1"
2046,10,14,1,23,3,1,"Mobile","Electronics","Basic","Social_Media","No","4","1","1"
2320,33,45,596,90,15,0,"Desktop","Electronics","Basic","Social_Media","No","1","4","2"
1854,35,76,28,151,18,6,"Mobile","Books","Premium","Organic","No","1","3","1"
3887,20,39,192,67,10,2,"Desktop","Electronics","Premium","Social_Media","Yes","3","2","3"
1038,20,72,357,81,32,0,"Mobile","Electronics","Premium","Organic","Yes","3","4","4"
275,9,22,0,17,3,2,"Tablet","Electronics","Basic","Paid_Ad","No","1","1","1"
3714,22,41,236,119,37,0,"Desktop","Electronics","Premium","Referral","Yes","3","4","3"
2758,7,10,3,21,4,0,"Desktop","Electronics","Premium","Organic","Yes","3","1","4"
756,9,68,62,57,12,4,"Desktop","Electronics","Premium","Social_Media","Yes","3","2","3"
865,32,47,938,146,27,0,"Desktop","Electronics","Basic","Paid_Ad","No","1","4","1"
2805,4,21,0,8,2,0,"Mobile","Books","Free","Organic","No","1","1","1"
1092,47,73,6,55,7,7,"Desktop","Books","Basic","Organic","Yes","1","3","2"
2117,10,11,4,22,4,1,"Mobile","HomeGoods","Free","Paid_Ad","Yes","4","1","1"
3926,27,58,204,112,7,1,"Mobile","Apparel","Premium","Organic","Yes","3","2","4"
3451,46,119,16,168,9,8,"Desktop","HomeGoods","Free","Organic","No","1","3","1"
3814,73,120,12,155,9,7,"Mobile","Gaming","Premium","Organic","Yes","3","3","4"
3988,36,35,153,60,11,1,"Tablet","Apparel","Free","Organic","Yes","3","2","3"
3531,42,102,16,196,10,6,"Mobile","Books","Basic","Organic","Yes","1","3","2"
3900,8,51,61,34,19,2,"Mobile","HomeGoods","Premium","Organic","No","1","2","4"
1165,33,80,9,109,9,2,"Desktop","Electronics","Basic","Organic","Yes","3","2","2"
64,21,50,120,49,16,3,"Desktop","HomeGoods","Premium","Referral","Yes","3","2","3"
1128,16,42,528,50,27,1,"Desktop","Gaming","Basic","Paid_Ad","No","1","4","2"
750,7,14,0,27,3,0,"Mobile","Apparel","Premium","Paid_Ad","No","2","1","1"
1972,14,20,4,11,2,0,"Mobile","Gaming","Premium","Paid_Ad","Yes","4","1","4"
2692,25,46,78,45,18,4,"Mobile","HomeGoods","Free","Paid_Ad","No","2","2","1"
2600,34,47,160,68,13,3,"Tablet","HomeGoods","Premium","Referral","Yes","4","2","3"
98,43,116,14,117,14,3,"Desktop","Books","Free","Organic","Yes","1","3","2"
1867,29,51,71,85,12,2,"Desktop","Books","Basic","Organic","No","1","2","2"
1027,25,64,464,120,23,0,"Mobile","Gaming","Free","Organic","No","2","4","1"
2790,11,14,2,22,2,1,"Mobile","Electronics","Premium","Referral","Yes","4","1","4"
3271,20,25,136,54,13,3,"Desktop","Electronics","Premium","Referral","Yes","3","2","4"
897,46,106,10,189,5,6,"Tablet","HomeGoods","Free","Organic","Yes","3","3","3"
2529,30,77,561,86,8,0,"Mobile","Books","Basic","Paid_Ad","No","2","4","1"
2338,11,21,5,29,3,0,"Mobile","HomeGoods","Basic","Organic","No","4","1","1"
3191,18,102,248,68,29,0,"Mobile","Books","Free","Paid_Ad","No","2","4","1"
791,15,20,4,11,2,1,"Desktop","Books","Basic","Referral","Yes","4","1","2"
2120,12,12,0,25,7,0,"Desktop","Gaming","Premium","Organic","Yes","3","1","4"
2160,33,40,149,90,18,2,"Mobile","Electronics","Basic","Paid_Ad","Yes","4","2","2"
1168,17,33,87,62,9,3,"Mobile","Apparel","Free","Social_Media","Yes","2","2","3"
2629,33,51,97,76,13,0,"Mobile","HomeGoods","Free","Paid_Ad","No","2","2","1"
1676,35,80,566,132,19,0,"Mobile","Apparel","Basic","Referral","No","2","4","1"
3384,57,142,8,144,5,5,"Mobile","Apparel","Free","Paid_Ad","No","2","3","1"
1108,8,13,4,23,3,1,"Mobile","HomeGoods","Basic","Paid_Ad","Yes","4","1","1"
632,10,17,2,16,3,2,"Desktop","Books","Premium","Paid_Ad","Yes","3","1","2"
1813,7,7,3,25,5,0,"Desktop","Gaming","Basic","Paid_Ad","Yes","4","1","2"
3069,21,58,481,126,24,0,"Tablet","Apparel","Free","Social_Media","No","2","4","3"
3961,28,40,319,156,31,0,"Mobile","Gaming","Basic","Organic","Yes","4","4","4"
619,8,17,3,24,4,0,"Tablet","HomeGoods","Free","Referral","No","4","1","1"
908,5,13,0,15,3,0,"Desktop","Apparel","Premium","Paid_Ad","No","2","1","1"
3059,29,49,659,97,27,0,"Mobile","Apparel","Premium","Organic","No","2","4","4"
3468,27,52,125,65,12,2,"Desktop","Gaming","Premium","Referral","No","3","2","4"
444,56,97,6,91,12,4,"Tablet","Gaming","Premium","Organic","No","1","3","4"
1559,33,38,75,65,15,2,"Mobile","Electronics","Premium","Paid_Ad","Yes","3","2","4"
1005,3,12,4,18,3,1,"Desktop","Apparel","Basic","Organic","Yes","1","1","2"
3388,52,98,14,154,7,4,"Desktop","Electronics","Premium","Paid_Ad","No","3","3","1"
3892,25,37,183,105,3,3,"Desktop","Books","Premium","Organic","No","1","2","2"
2098,27,36,113,68,18,4,"Tablet","Books","Basic","Organic","Yes","1","2","2"
3833,40,67,571,70,19,0,"Desktop","HomeGoods","Free","Social_Media","Yes","3","4","3"
987,38,99,2,191,10,6,"Mobile","Electronics","Basic","Referral","Yes","4","3","2"
1310,56,61,25,94,7,5,"Desktop","Books","Free","Paid_Ad","No","1","3","1"
2722,62,126,5,171,8,4,"Mobile","Gaming","Free","Referral","Yes","4","3","4"
2782,22,55,379,64,30,1,"Mobile","Apparel","Premium","Referral","Yes","4","4","3"
1416,25,66,791,168,27,0,"Tablet","Electronics","Basic","Referral","Yes","4","4","3"
2880,6,13,0,17,2,2,"Tablet","HomeGoods","Basic","Social_Media","Yes","4","1","3"
3133,10,21,3,19,4,2,"Mobile","Books","Basic","Organic","No","1","1","1"
3226,24,45,629,158,15,1,"Desktop","Books","Free","Referral","Yes","3","4","2"
2210,13,35,104,34,24,2,"Mobile","Apparel","Basic","Paid_Ad","Yes","4","2","2"
3302,25,32,187,66,20,4,"Mobile","Books","Premium","Organic","Yes","3","2","4"
149,66,185,5,89,6,5,"Tablet","HomeGoods","Premium","Organic","Yes","3","3","3"
3542,6,22,3,23,3,0,"Mobile","Apparel","Premium","Organic","Yes","3","1","4"
180,31,82,505,106,20,1,"Desktop","Electronics","Premium","Paid_Ad","Yes","3","4","4"
1573,5,21,2,20,4,1,"Mobile","Apparel","Basic","Organic","Yes","4","1","4"
1395,14,45,111,70,13,3,"Mobile","Gaming","Basic","Social_Media","Yes","4","2","4"
1449,17,77,574,132,26,0,"Mobile","Electronics","Free","Organic","Yes","3","4","4"
1097,3,19,3,25,2,0,"Mobile","HomeGoods","Premium","Social_Media","No","4","1","4"
3481,29,39,98,65,18,3,"Mobile","Gaming","Free","Social_Media","No","2","2","1"
2435,39,60,7,164,7,5,"Mobile","Books","Basic","Organic","No","1","3","2"
205,32,54,58,37,12,2,"Desktop","Gaming","Free","Social_Media","Yes","3","2","4"
1804,21,86,607,99,31,0,"Mobile","HomeGoods","Free","Organic","No","2","4","1"
3604,23,36,118,55,17,2,"Mobile","HomeGoods","Free","Paid_Ad","No","2","2","1"
3912,46,55,743,99,22,0,"Desktop","Books","Free","Organic","Yes","3","4","2"
1766,7,13,0,27,3,0,"Desktop","Gaming","Free","Referral","No","1","1","1"
3317,5,21,4,14,4,2,"Tablet","Electronics","Basic","Referral","No","4","1","1"
397,34,50,94,29,18,2,"Mobile","Apparel","Basic","Referral","No","2","2","1"
3929,29,80,5,124,7,5,"Tablet","Books","Free","Organic","No","1","3","1"
3379,23,29,524,83,9,0,"Mobile","Books","Basic","Organic","Yes","1","4","2"
2443,58,66,4,130,6,4,"Mobile","Apparel","Premium","Organic","Yes","3","3","4"
2239,44,104,9,139,8,0,"Desktop","Apparel","Free","Organic","No","2","3","1"
3915,5,34,332,188,25,0,"Mobile","Apparel","Free","Paid_Ad","No","2","4","1"
3019,7,23,1,23,4,1,"Desktop","Electronics","Premium","Paid_Ad","No","3","1","1"
1402,43,155,12,185,13,4,"Desktop","Electronics","Free","Organic","Yes","3","3","2"
2127,11,30,2,13,3,2,"Mobile","HomeGoods","Basic","Organic","Yes","4","1","4"
2988,33,38,114,71,12,4,"Desktop","Gaming","Basic","Paid_Ad","No","1","2","2"
1351,70,120,3,87,8,3,"Mobile","Electronics","Basic","Paid_Ad","No","2","3","1"
3636,30,60,129,67,10,1,"Mobile","HomeGoods","Basic","Organic","Yes","4","2","2"
3987,20,114,23,155,5,7,"Tablet","Gaming","Basic","Social_Media","No","1","3","3"
719,11,18,3,30,3,1,"Tablet","HomeGoods","Free","Paid_Ad","Yes","4","1","3"
2670,40,141,13,188,6,3,"Desktop","Apparel","Free","Paid_Ad","No","2","3","1"
2816,70,76,22,131,11,3,"Desktop","Gaming","Premium","Paid_Ad","Yes","3","3","4"
695,11,48,94,89,15,2,"Mobile","Apparel","Free","Paid_Ad","No","2","2","1"
919,26,55,232,55,20,2,"Mobile","Apparel","Basic","Paid_Ad","Yes","2","2","3"
253,29,64,413,67,25,0,"Tablet","Books","Basic","Referral","Yes","4","4","2"
3148,12,11,1,28,2,1,"Desktop","Books","Basic","Paid_Ad","Yes","1","1","2"
3953,33,62,553,151,22,0,"Desktop","HomeGoods","Premium","Referral","Yes","3","4","3"
1124,25,47,89,80,16,4,"Desktop","Gaming","Premium","Paid_Ad","Yes","3","2","4"
668,36,119,0,54,13,4,"Mobile","Books","Premium","Organic","Yes","3","3","4"
1642,10,15,0,41,3,1,"Mobile","Books","Premium","Social_Media","Yes","4","1","3"
1264,32,74,16,203,7,6,"Desktop","Gaming","Basic","Paid_Ad","No","1","3","1"
212,35,46,109,76,20,2,"Mobile","Books","Free","Organic","No","1","2","1"
363,1,25,3,16,3,0,"Mobile","Books","Basic","Organic","Yes","4","1","2"
537,35,33,154,54,8,2,"Mobile","HomeGoods","Basic","Referral","Yes","4","2","2"
2553,32,84,458,117,38,1,"Desktop","Books","Basic","Organic","Yes","1","4","2"
1857,8,20,0,25,4,1,"Desktop","Books","Basic","Paid_Ad","No","1","1","1"
2761,35,43,573,107,19,1,"Tablet","Apparel","Free","Paid_Ad","Yes","2","4","3"
2375,24,47,165,59,14,4,"Tablet","HomeGoods","Free","Referral","Yes","4","2","3"
1243,42,48,314,96,25,0,"Mobile","Books","Free","Social_Media","No","2","4","1"
1419,8,11,2,29,4,0,"Mobile","Electronics","Premium","Paid_Ad","No","2","1","1"
3761,18,43,115,68,2,1,"Desktop","Electronics","Basic","Social_Media","No","1","1","2"
561,46,90,10,207,9,5,"Mobile","Electronics","Premium","Referral","Yes","3","3","4"
2451,4,5,2,34,3,1,"Mobile","HomeGoods","Premium","Paid_Ad","Yes","4","1","4"
1870,33,54,596,135,27,0,"Tablet","HomeGoods","Basic","Referral","Yes","4","4","3"
974,36,47,43,65,25,3,"Tablet","Apparel","Basic","Paid_Ad","No","2","2","1"
2359,59,56,0,88,10,6,"Desktop","Books","Free","Organic","No","1","3","2"
2418,14,50,82,82,15,3,"Mobile","HomeGoods","Free","Paid_Ad","Yes","2","2","1"
1455,44,74,261,116,29,1,"Mobile","HomeGoods","Free","Referral","No","2","4","1"
2908,30,42,147,55,11,1,"Desktop","Electronics","Basic","Paid_Ad","Yes","3","2","2"
1179,62,60,9,230,2,7,"Desktop","Electronics","Premium","Referral","Yes","3","3","3"
2898,33,72,686,112,15,0,"Tablet","HomeGoods","Basic","Organic","No","1","4","2"
3914,59,128,17,163,4,4,"Desktop","Books","Basic","Social_Media","No","1","3","2"
2090,36,38,150,76,13,3,"Mobile","HomeGoods","Basic","Referral","Yes","4","2","4"
306,24,42,134,90,22,4,"Mobile","HomeGoods","Premium","Referral","Yes","4","2","4"
3295,52,64,0,139,4,5,"Mobile","Electronics","Premium","Paid_Ad","Yes","3","3","4"
2294,27,41,184,87,11,1,"Desktop","Electronics","Free","Referral","No","2","2","1"
2984,57,125,17,117,3,3,"Tablet","HomeGoods","Premium","Social_Media","Yes","3","3","3"
2471,51,128,5,181,7,6,"Mobile","Electronics","Basic","Social_Media","No","1","3","1"
622,4,15,7,6,5,2,"Desktop","Books","Basic","Referral","No","1","1","2"
24,14,13,0,22,5,1,"Desktop","HomeGoods","Basic","Organic","No","1","1","2"
2892,4,23,1,29,4,0,"Desktop","Books","Basic","Referral","Yes","4","1","2"
2879,49,64,11,152,8,4,"Desktop","Apparel","Free","Referral","No","2","3","1"
788,50,90,4,149,8,3,"Mobile","Books","Free","Paid_Ad","Yes","2","3","1"
1152,33,63,407,79,27,0,"Desktop","Gaming","Premium","Paid_Ad","Yes","3","4","4"
2848,19,41,95,45,15,1,"Desktop","HomeGoods","Premium","Organic","No","3","2","2"
712,27,72,541,96,25,1,"Mobile","Apparel","Free","Social_Media","Yes","2","4","3"
3050,5,18,2,13,3,1,"Desktop","HomeGoods","Basic","Referral","No","4","1","2"
454,47,109,0,179,8,9,"Mobile","Apparel","Basic","Paid_Ad","Yes","2","3","4"
458,30,70,432,129,19,1,"Desktop","Electronics","Basic","Referral","Yes","3","4","2"
2520,25,51,146,74,15,3,"Mobile","Gaming","Basic","Referral","Yes","4","2","4"
2078,14,40,84,38,13,2,"Desktop","Gaming","Premium","Paid_Ad","No","3","2","4"
480,25,53,482,121,14,0,"Mobile","Gaming","Free","Social_Media","No","2","4","1"
3280,31,43,27,71,12,0,"Tablet","Gaming","Basic","Organic","No","1","2","4"
419,20,43,133,76,21,3,"Mobile","HomeGoods","Premium","Referral","Yes","4","2","4"
2230,46,83,23,143,12,7,"Mobile","HomeGoods","Basic","Paid_Ad","No","2","3","1"
3628,40,134,24,201,8,2,"Desktop","Gaming","Premium","Organic","No","1","3","4"
3034,60,88,9,213,12,6,"Tablet","HomeGoods","Basic","Social_Media","No","1","3","3"
1205,20,44,136,71,26,2,"Mobile","Apparel","Free","Organic","No","2","2","1"
3972,7,14,3,11,4,3,"Desktop","Gaming","Free","Organic","Yes","3","1","4"
1739,6,21,2,30,3,0,"Mobile","Books","Basic","Organic","No","1","1","1"
1743,10,56,473,109,32,1,"Desktop","Books","Premium","Paid_Ad","Yes","3","4","2"
2923,12,8,5,29,2,0,"Mobile","Gaming","Basic","Paid_Ad","No","2","1","1"
1374,27,91,287,79,28,0,"Tablet","HomeGoods","Premium","Paid_Ad","No","2","4","3"
2942,10,14,0,18,5,1,"Mobile","Apparel","Basic","Organic","No","1","1","4"
1176,22,87,417,95,32,0,"Desktop","Books","Premium","Paid_Ad","Yes","3","4","2"
309,14,28,92,65,19,2,"Mobile","Books","Basic","Organic","Yes","1","2","2"
3748,49,102,0,136,11,7,"Desktop","HomeGoods","Basic","Paid_Ad","Yes","4","3","2"
247,30,58,82,109,19,2,"Desktop","Electronics","Free","Organic","Yes","3","2","2"
250,36,62,724,110,28,0,"Mobile","HomeGoods","Premium","Referral","No","4","4","1"
3002,11,13,1,20,2,0,"Desktop","Books","Basic","Organic","No","1","1","2"
3544,29,54,551,69,30,0,"Tablet","Books","Basic","Referral","No","1","4","2"
3956,28,52,95,101,11,2,"Desktop","Books","Premium","Social_Media","No","1","2","1"
1807,12,20,5,22,3,0,"Desktop","Books","Basic","Referral","Yes","4","1","2"
1801,59,98,13,138,8,5,"Mobile","Apparel","Premium","Paid_Ad","Yes","2","3","3"
1869,27,65,148,76,11,2,"Desktop","Electronics","Basic","Social_Media","Yes","3","2","2"
724,6,15,0,13,1,0,"Mobile","Gaming","Basic","Paid_Ad","No","4","1","1"
1397,28,52,488,110,27,0,"Tablet","HomeGoods","Basic","Social_Media","Yes","4","4","3"
242,19,66,580,97,7,0,"Desktop","Books","Premium","Organic","No","1","4","2"
1580,20,60,103,94,8,1,"Desktop","Apparel","Free","Paid_Ad","No","2","2","1"
883,29,48,758,73,34,0,"Mobile","Apparel","Basic","Referral","Yes","4","4","2"
2542,69,97,12,120,3,7,"Mobile","Apparel","Free","Organic","No","2","3","1"
1132,6,20,1,20,2,0,"Desktop","Gaming","Free","Organic","Yes","3","1","2"
2360,35,32,208,130,15,0,"Desktop","HomeGoods","Basic","Referral","No","1","2","2"
1615,8,15,0,20,2,2,"Mobile","Apparel","Free","Paid_Ad","No","2","1","1"
1054,36,66,380,59,41,0,"Desktop","Gaming","Premium","Paid_Ad","Yes","3","4","4"
2063,33,78,256,98,38,0,"Tablet","Apparel","Premium","Paid_Ad","Yes","2","4","3"
188,17,48,307,160,21,1,"Desktop","HomeGoods","Premium","Paid_Ad","No","2","4","1"
1029,15,39,162,56,6,4,"Desktop","Gaming","Basic","Organic","No","1","2","2"
593,6,26,2,29,3,0,"Mobile","Books","Free","Organic","No","1","1","1"
41,59,115,2,165,12,4,"Desktop","HomeGoods","Premium","Referral","No","1","3","1"
559,30,65,448,100,34,0,"Mobile","Apparel","Free","Organic","Yes","2","4","4"
3817,40,125,29,158,5,4,"Mobile","Apparel","Free","Paid_Ad","Yes","2","3","1"
2583,8,14,1,25,3,1,"Tablet","Books","Basic","Organic","No","1","1","2"
2152,6,21,0,22,1,3,"Tablet","Apparel","Free","Paid_Ad","No","2","1","1"
1276,32,58,433,102,36,0,"Mobile","Apparel","Free","Referral","Yes","2","4","3"
1281,44,126,10,174,13,3,"Desktop","Books","Basic","Referral","Yes","1","3","2"
442,26,30,300,56,32,0,"Tablet","Electronics","Premium","Referral","No","3","4","3"
3977,51,39,78,99,13,1,"Tablet","HomeGoods","Basic","Organic","Yes","4","2","2"
946,50,123,19,82,11,7,"Mobile","Electronics","Premium","Organic","No","3","3","4"
3207,30,56,63,22,15,3,"Desktop","Gaming","Basic","Organic","Yes","3","2","2"
1955,40,61,312,61,19,0,"Mobile","Electronics","Premium","Paid_Ad","No","2","4","1"
1882,68,127,17,155,7,3,"Desktop","HomeGoods","Premium","Referral","No","1","3","1"
1021,31,51,89,61,6,2,"Mobile","Books","Free","Referral","Yes","4","2","1"
3596,8,14,6,23,1,1,"Mobile","Apparel","Basic","Organic","No","1","1","2"
1755,8,15,3,14,3,1,"Desktop","Books","Basic","Organic","Yes","1","1","2"
131,33,48,577,29,14,0,"Desktop","Electronics","Free","Paid_Ad","Yes","3","4","2"
2496,9,14,3,17,5,1,"Mobile","Books","Free","Social_Media","No","2","1","1"
2512,30,21,196,71,23,2,"Desktop","Books","Premium","Social_Media","Yes","3","2","2"
521,26,41,72,80,22,2,"Desktop","Electronics","Basic","Social_Media","Yes","3","2","2"
2254,4,22,0,11,3,3,"Desktop","Books","Basic","Organic","No","1","1","2"
3528,43,80,578,70,29,0,"Mobile","Books","Basic","Paid_Ad","No","2","4","1"
1827,66,76,18,133,8,3,"Desktop","Electronics","Premium","Organic","Yes","3","3","4"
603,47,132,0,135,7,6,"Desktop","Gaming","Premium","Paid_Ad","Yes","3","3","4"
3997,42,45,435,81,17,0,"Tablet","HomeGoods","Basic","Paid_Ad","No","2","4","1"
1791,59,133,4,145,9,2,"Mobile","HomeGoods","Basic","Referral","No","4","3","1"
1307,56,75,19,125,15,5,"Desktop","Gaming","Premium","Organic","Yes","3","3","4"
3884,11,16,5,35,3,2,"Mobile","HomeGoods","Premium","Referral","No","4","1","1"
1968,57,146,16,164,7,5,"Mobile","Apparel","Premium","Organic","Yes","3","3","4"
2190,39,48,309,114,29,0,"Mobile","Books","Free","Organic","No","2","4","1"
311,29,35,88,70,22,2,"Mobile","HomeGoods","Basic","Paid_Ad","No","2","2","1"
3449,31,87,737,56,15,1,"Desktop","Apparel","Free","Paid_Ad","No","2","4","1"
1737,30,46,119,55,13,3,"Mobile","Electronics","Premium","Organic","No","3","2","4"
1803,43,109,21,181,8,3,"Mobile","HomeGoods","Basic","Paid_Ad","No","2","3","1"
1605,9,15,2,18,3,2,"Tablet","Gaming","Basic","Organic","No","1","1","4"
2577,60,86,2,178,10,4,"Desktop","Books","Premium","Paid_Ad","Yes","3","3","2"
3682,12,13,2,15,4,2,"Desktop","HomeGoods","Free","Referral","No","4","1","1"
392,19,40,186,90,20,1,"Desktop","HomeGoods","Free","Paid_Ad","Yes","2","2","2"
825,33,63,460,127,24,0,"Mobile","Electronics","Premium","Paid_Ad","Yes","3","4","4"
2376,47,127,17,147,10,4,"Desktop","HomeGoods","Basic","Referral","No","1","3","2"
3766,3,10,4,27,4,0,"Mobile","Apparel","Basic","Organic","No","1","1","1"
3486,26,52,123,84,9,3,"Desktop","Gaming","Basic","Paid_Ad","Yes","1","2","2"
3705,2,6,0,20,3,0,"Mobile","HomeGoods","Free","Paid_Ad","No","2","1","1"
2277,11,14,3,28,3,1,"Mobile","Books","Free","Referral","No","2","1","1"
2876,9,15,7,19,5,1,"Desktop","Gaming","Basic","Organic","Yes","1","1","2"
1612,27,92,653,124,36,0,"Mobile","HomeGoods","Basic","Referral","Yes","4","4","4"
1295,3,56,126,72,35,2,"Tablet","Apparel","Free","Organic","Yes","3","2","3"
2436,38,26,437,61,34,0,"Mobile","Gaming","Free","Organic","No","2","4","1"
299,37,95,19,104,4,4,"Mobile","HomeGoods","Free","Paid_Ad","No","2","3","1"
858,54,144,11,162,8,4,"Mobile","Electronics","Free","Paid_Ad","No","2","3","1"
944,16,32,149,77,16,3,"Desktop","Books","Free","Referral","Yes","3","2","2"
1129,67,121,7,165,7,4,"Desktop","Gaming","Premium","Organic","Yes","3","3","4"
2519,28,66,557,152,19,0,"Desktop","Electronics","Basic","Paid_Ad","Yes","3","4","2"
3424,27,51,617,105,16,0,"Desktop","Electronics","Free","Organic","Yes","3","4","2"
1044,22,59,675,88,33,0,"Tablet","Gaming","Basic","Organic","No","1","4","4"
3966,53,79,0,138,8,9,"Mobile","Apparel","Premium","Referral","No","2","3","1"
285,6,80,28,185,2,11,"Desktop","Gaming","Basic","Paid_Ad","Yes","1","3","2"
3886,28,114,8,111,12,6,"Desktop","Electronics","Basic","Organic","No","1","3","2"
649,28,38,163,77,9,3,"Desktop","Electronics","Basic","Paid_Ad","Yes","3","2","2"
3633,27,62,71,70,19,2,"Mobile","Books","Basic","Organic","Yes","1","2","2"
201,45,131,10,175,10,6,"Desktop","HomeGoods","Basic","Referral","No","1","3","2"
1093,80,111,8,136,12,8,"Desktop","Apparel","Free","Organic","Yes","3","3","2"
2393,33,47,157,31,15,2,"Desktop","Books","Premium","Organic","No","1","2","2"
2832,21,86,686,109,14,0,"Tablet","Apparel","Premium","Paid_Ad","No","2","4","3"
