"UserID","DeviceType","PreferredContentCategory","SubscriptionPlan","UserOrigin","FeedbackGiven"
1231,"Desktop","Electronics","Free","Referral","No"
2733,"Mobile","Apparel","Free","Organic","No"
2360,"Desktop","HomeGoods","Basic","Referral","No"
2217,"Desktop","Electronics","Basic","Organic","Yes"
2132,"Desktop","Apparel","Premium","Social_Media","No"
1334,"Desktop","HomeGoods","Premium","Organic","No"
1408,"Tablet","Books","Basic","Organic","No"
982,"Mobile","Books","Basic","Social_Media","No"
2441,"Tablet","Apparel","Premium","Paid_Ad","No"
1559,"Mobile","Electronics","Premium","Paid_Ad","Yes"
1506,"Desktop","Apparel","Premium","Social_Media","No"
571,"Mobile","HomeGoods","Basic","Referral","No"
1096,"Mobile","HomeGoods","Free","Paid_Ad","Yes"
763,"Desktop","Gaming","Basic","Paid_Ad","Yes"
2762,"Desktop","Electronics","Premium","Organic","No"
124,"Desktop","HomeGoods","Basic","Social_Media","No"
95,"Desktop","Electronics","Premium","Paid_Ad","Yes"
48,"Mobile","Electronics","Basic","Organic","Yes"
2652,"Mobile","Gaming","Premium","Organic","No"
3631,"Mobile","Electronics","Premium","Referral","Yes"
1409,"Mobile","Apparel","Basic","Social_Media","Yes"
3930,"Desktop","Gaming","Basic","Organic","Yes"
67,"Desktop","HomeGoods","Basic","Paid_Ad","Yes"
3775,"Mobile","Electronics","Premium","Referral","Yes"
3667,"Desktop","Electronics","Premium","Organic","Yes"
1464,"Desktop","Gaming","Free","Referral","Yes"
1245,"Mobile","HomeGoods","Free","Paid_Ad","No"
3564,"Mobile","Electronics","Premium","Organic","Yes"
2236,"Mobile","HomeGoods","Basic","Organic","No"
1133,"Desktop","Books","Premium","Referral","Yes"
552,"Desktop","Gaming","Basic","Paid_Ad","No"
3355,"Mobile","Apparel","Free","Paid_Ad","No"
3110,"Mobile","Apparel","Free","Social_Media","No"
525,"Mobile","Apparel","Premium","Organic","Yes"
2980,"Desktop","Electronics","Basic","Organic","Yes"
2071,"Desktop","Gaming","Basic","Organic","No"
3437,"Mobile","Electronics","Basic","Organic","No"
2580,"Desktop","Electronics","Basic","Organic","No"
3972,"Desktop","Gaming","Free","Organic","Yes"
989,"Desktop","Books","Free","Organic","No"
2853,"Desktop","HomeGoods","Free","Referral","Yes"
2977,"Mobile","HomeGoods","Free","Paid_Ad","No"
3662,"Desktop","Apparel","Basic","Organic","Yes"
2130,"Mobile","HomeGoods","Free","Paid_Ad","No"
2247,"Tablet","Gaming","Free","Organic","No"
1093,"Desktop","Apparel","Free","Organic","Yes"
3080,"Desktop","Books","Premium","Paid_Ad","Yes"
467,"Tablet","Apparel","Free","Referral","Yes"
3422,"Mobile","Electronics","Basic","Organic","Yes"
2551,"Mobile","Apparel","Free","Paid_Ad","No"
964,"Tablet","Electronics","Basic","Social_Media","Yes"
3346,"Mobile","Apparel","Free","Paid_Ad","No"
3211,"Desktop","Books","Premium","Paid_Ad","Yes"
1325,"Mobile","Gaming","Basic","Organic","Yes"
1836,"Desktop","Apparel","Premium","Referral","No"
1879,"Desktop","Apparel","Premium","Referral","Yes"
1778,"Desktop","Gaming","Basic","Organic","Yes"
551,"Mobile","Books","Basic","Social_Media","No"
3307,"Mobile","Gaming","Premium","Paid_Ad","Yes"
3172,"Desktop","Apparel","Free","Paid_Ad","No"
261,"Mobile","HomeGoods","Basic","Social_Media","Yes"
2054,"Mobile","Apparel","Free","Paid_Ad","No"
1309,"Desktop","Books","Premium","Referral","Yes"
952,"Desktop","Books","Free","Referral","No"
2990,"Desktop","Books","Basic","Social_Media","No"
1619,"Tablet","Electronics","Basic","Referral","No"
1022,"Desktop","Gaming","Premium","Social_Media","Yes"
378,"Mobile","Electronics","Premium","Paid_Ad","No"
804,"Mobile","Books","Free","Organic","Yes"
839,"Mobile","Books","Free","Paid_Ad","No"
3484,"Mobile","Apparel","Premium","Paid_Ad","No"
2777,"Desktop","Electronics","Premium","Organic","Yes"
558,"Desktop","Books","Premium","Referral","Yes"
1903,"Mobile","Gaming","Premium","Organic","Yes"
3458,"Desktop","Electronics","Basic","Referral","No"
657,"Desktop","HomeGoods","Basic","Paid_Ad","Yes"
1658,"Mobile","Electronics","Premium","Organic","Yes"
3438,"Desktop","Electronics","Premium","Paid_Ad","Yes"
737,"Desktop","Books","Premium","Organic","Yes"
203,"Tablet","Electronics","Free","Paid_Ad","Yes"
3085,"Mobile","Apparel","Basic","Referral","Yes"
901,"Tablet","Books","Premium","Organic","No"
2596,"Mobile","HomeGoods","Premium","Organic","No"
1923,"Mobile","HomeGoods","Basic","Paid_Ad","Yes"
3275,"Mobile","HomeGoods","Free","Referral","Yes"
2685,"Tablet","Electronics","Premium","Paid_Ad","Yes"
2870,"Desktop","Gaming","Free","Referral","No"
374,"Tablet","HomeGoods","Premium","Social_Media","Yes"
458,"Desktop","Electronics","Basic","Referral","Yes"
2098,"Tablet","Books","Basic","Organic","Yes"
1253,"Desktop","Books","Basic","Referral","No"
3099,"Desktop","Gaming","Basic","Organic","Yes"
808,"Mobile","Books","Basic","Paid_Ad","No"
2276,"Desktop","Electronics","Premium","Organic","Yes"
631,"Desktop","Electronics","Basic","Paid_Ad","Yes"
46,"Mobile","Electronics","Premium","Paid_Ad","No"
1429,"Mobile","Electronics","Premium","Paid_Ad","Yes"
2624,"Mobile","HomeGoods","Premium","Social_Media","No"
850,"Mobile","Apparel","Basic","Referral","No"
726,"Desktop","Books","Free","Organic","Yes"
2055,"Tablet","Electronics","Basic","Paid_Ad","No"
1644,"Desktop","Electronics","Premium","Organic","Yes"
3425,"Desktop","Gaming","Free","Referral","Yes"
3472,"Desktop","Books","Premium","Organic","No"
802,"Desktop","Gaming","Premium","Organic","No"
966,"Desktop","Electronics","Premium","Referral","Yes"
1055,"Desktop","Gaming","Basic","Organic","No"
598,"Desktop","Gaming","Basic","Referral","No"
2277,"Mobile","Books","Free","Referral","No"
3467,"Desktop","HomeGoods","Free","Organic","Yes"
1379,"Desktop","HomeGoods","Basic","Referral","No"
3842,"Mobile","Books","Free","Paid_Ad","No"
3721,"Mobile","Books","Free","Referral","Yes"
1058,"Desktop","Books","Basic","Organic","Yes"
285,"Desktop","Gaming","Basic","Paid_Ad","Yes"
3634,"Mobile","HomeGoods","Premium","Organic","No"
2643,"Tablet","HomeGoods","Free","Organic","Yes"
1458,"Desktop","Electronics","Free","Paid_Ad","Yes"
826,"Mobile","Electronics","Basic","Referral","Yes"
1219,"Desktop","Apparel","Free","Referral","No"
397,"Mobile","Apparel","Basic","Referral","No"
1359,"Tablet","Books","Basic","Referral","No"
3521,"Mobile","HomeGoods","Premium","Organic","Yes"
992,"Desktop","HomeGoods","Basic","Organic","Yes"
3359,"Mobile","Electronics","Basic","Paid_Ad","No"
3764,"Mobile","Books","Basic","Referral","No"
218,"Mobile","Apparel","Free","Paid_Ad","No"
790,"Desktop","Gaming","Basic","Organic","Yes"
2396,"Desktop","Books","Basic","Referral","No"
1240,"Desktop","Apparel","Free","Paid_Ad","No"
1716,"Tablet","Electronics","Free","Paid_Ad","No"
614,"Desktop","Gaming","Basic","Organic","No"
222,"Desktop","Electronics","Basic","Organic","No"
296,"Mobile","Electronics","Premium","Referral","Yes"
3617,"Desktop","Gaming","Premium","Organic","Yes"
2077,"Desktop","Electronics","Basic","Organic","No"
1981,"Mobile","Gaming","Basic","Paid_Ad","Yes"
2150,"Mobile","Apparel","Premium","Social_Media","Yes"
133,"Desktop","Apparel","Free","Social_Media","Yes"
2121,"Desktop","Books","Premium","Organic","No"
2766,"Mobile","Apparel","Free","Referral","No"
591,"Mobile","HomeGoods","Basic","Paid_Ad","No"
1931,"Desktop","Electronics","Premium","Referral","No"
3981,"Mobile","Gaming","Basic","Organic","Yes"
2971,"Mobile","HomeGoods","Free","Paid_Ad","Yes"
2489,"Mobile","HomeGoods","Premium","Organic","No"
2444,"Mobile","Electronics","Free","Paid_Ad","No"
3937,"Desktop","Apparel","Free","Paid_Ad","No"
1064,"Mobile","Books","Free","Referral","No"
2757,"Mobile","HomeGoods","Basic","Organic","No"
3807,"Desktop","Gaming","Premium","Paid_Ad","No"
976,"Mobile","Apparel","Free","Paid_Ad","No"
3184,"Mobile","HomeGoods","Free","Paid_Ad","Yes"
1553,"Desktop","Electronics","Premium","Organic","No"
243,"Mobile","Books","Basic","Organic","Yes"
30,"Tablet","Apparel","Basic","Organic","Yes"
837,"Mobile","Apparel","Free","Paid_Ad","No"
999,"Mobile","Gaming","Free","Organic","Yes"
1829,"Tablet","Books","Basic","Referral","No"
1331,"Desktop","Gaming","Premium","Paid_Ad","No"
2191,"Tablet","Electronics","Free","Paid_Ad","No"
351,"Mobile","Books","Basic","Paid_Ad","Yes"
2475,"Desktop","HomeGoods","Free","Referral","No"
2998,"Mobile","Electronics","Premium","Organic","No"
1897,"Desktop","Books","Premium","Organic","No"
3664,"Mobile","Books","Basic","Referral","Yes"
646,"Desktop","Gaming","Basic","Referral","Yes"
3561,"Mobile","Books","Premium","Referral","No"
2407,"Mobile","HomeGoods","Basic","Social_Media","Yes"
3319,"Mobile","Books","Premium","Organic","No"
1395,"Mobile","Gaming","Basic","Social_Media","Yes"
272,"Mobile","Books","Premium","Referral","Yes"
2751,"Mobile","Electronics","Basic","Organic","Yes"
2437,"Mobile","HomeGoods","Basic","Organic","No"
3747,"Mobile","Electronics","Free","Paid_Ad","Yes"
213,"Mobile","Apparel","Free","Paid_Ad","No"
1544,"Tablet","Apparel","Basic","Referral","No"
2975,"Mobile","Gaming","Premium","Organic","Yes"
3414,"Tablet","Books","Premium","Social_Media","No"
2712,"Mobile","HomeGoods","Free","Organic","No"
1281,"Desktop","Books","Basic","Referral","Yes"
1753,"Mobile","Apparel","Free","Referral","Yes"
1273,"Mobile","Books","Free","Social_Media","No"
246,"Desktop","Electronics","Premium","Paid_Ad","No"
2112,"Mobile","Apparel","Premium","Organic","Yes"
2020,"Mobile","HomeGoods","Basic","Organic","Yes"
2750,"Mobile","Electronics","Premium","Organic","No"
2271,"Tablet","Gaming","Free","Organic","No"
3843,"Tablet","Gaming","Premium","Paid_Ad","Yes"
1165,"Desktop","Electronics","Basic","Organic","Yes"
2520,"Mobile","Gaming","Basic","Referral","Yes"
2233,"Mobile","Books","Free","Paid_Ad","Yes"
2945,"Mobile","Apparel","Free","Paid_Ad","No"
323,"Mobile","Apparel","Free","Paid_Ad","Yes"
801,"Desktop","Electronics","Premium","Organic","No"
2735,"Tablet","Electronics","Basic","Referral","Yes"
2260,"Tablet","Gaming","Basic","Referral","No"
3174,"Mobile","Electronics","Premium","Organic","Yes"
3907,"Tablet","Electronics","Free","Referral","No"
3249,"Mobile","HomeGoods","Free","Paid_Ad","No"
3109,"Desktop","Electronics","Premium","Paid_Ad","Yes"
1263,"Mobile","HomeGoods","Free","Paid_Ad","Yes"
909,"Mobile","Gaming","Premium","Organic","No"
2235,"Mobile","Books","Free","Organic","No"
581,"Tablet","Apparel","Free","Organic","No"
2257,"Desktop","Books","Basic","Paid_Ad","Yes"
593,"Mobile","Books","Free","Organic","No"
2313,"Mobile","HomeGoods","Free","Referral","No"
2266,"Mobile","Gaming","Basic","Referral","Yes"
1828,"Mobile","Apparel","Free","Paid_Ad","Yes"
2683,"Mobile","Books","Free","Paid_Ad","No"
33,"Tablet","Electronics","Premium","Organic","No"
2952,"Mobile","Electronics","Free","Referral","No"
3835,"Desktop","Books","Free","Organic","Yes"
3533,"Desktop","Apparel","Premium","Social_Media","No"
925,"Desktop","Electronics","Premium","Organic","Yes"
2418,"Mobile","HomeGoods","Free","Paid_Ad","Yes"
1054,"Desktop","Gaming","Premium","Paid_Ad","Yes"
3329,"Mobile","HomeGoods","Basic","Organic","Yes"
3592,"Tablet","HomeGoods","Premium","Organic","No"
1451,"Mobile","Gaming","Free","Referral","No"
650,"Mobile","HomeGoods","Basic","Organic","Yes"
483,"Tablet","HomeGoods","Free","Paid_Ad","No"
3313,"Desktop","HomeGoods","Premium","Paid_Ad","Yes"
437,"Desktop","HomeGoods","Basic","Organic","No"
3237,"Desktop","HomeGoods","Basic","Referral","Yes"
480,"Mobile","Gaming","Free","Social_Media","No"
1236,"Desktop","Electronics","Premium","Organic","No"
2941,"Desktop","Gaming","Free","Paid_Ad","Yes"
466,"Mobile","Apparel","Free","Paid_Ad","Yes"
3333,"Mobile","HomeGoods","Premium","Social_Media","Yes"
427,"Mobile","Apparel","Basic","Social_Media","Yes"
2828,"Desktop","Apparel","Premium","Paid_Ad","No"
1322,"Mobile","Books","Basic","Organic","Yes"
3200,"Mobile","HomeGoods","Basic","Paid_Ad","Yes"
1282,"Mobile","Apparel","Basic","Paid_Ad","No"
2686,"Mobile","Apparel","Basic","Paid_Ad","No"
1851,"Desktop","Apparel","Premium","Organic","Yes"
3798,"Desktop","HomeGoods","Free","Organic","Yes"
811,"Tablet","Gaming","Basic","Organic","Yes"
2400,"Mobile","Electronics","Premium","Referral","Yes"
3491,"Mobile","HomeGoods","Basic","Referral","Yes"
2473,"Mobile","Books","Premium","Organic","Yes"
3282,"Mobile","Books","Basic","Organic","No"
1659,"Mobile","Books","Basic","Referral","No"
2476,"Desktop","Gaming","Premium","Organic","Yes"
3676,"Mobile","Apparel","Free","Paid_Ad","No"
3292,"Mobile","HomeGoods","Basic","Social_Media","No"
1505,"Mobile","Apparel","Free","Organic","No"
1214,"Mobile","Books","Basic","Paid_Ad","Yes"
3905,"Desktop","Books","Premium","Organic","Yes"
3210,"Tablet","Books","Basic","Organic","No"
3251,"Desktop","Books","Basic","Organic","Yes"
3691,"Desktop","Gaming","Free","Social_Media","No"
1400,"Mobile","Electronics","Premium","Organic","Yes"
361,"Mobile","Gaming","Basic","Referral","No"
3059,"Mobile","Apparel","Premium","Organic","No"
3796,"Mobile","Books","Basic","Organic","No"
2794,"Tablet","Books","Free","Social_Media","No"
958,"Mobile","Electronics","Basic","Referral","No"
2709,"Mobile","HomeGoods","Basic","Organic","Yes"
1534,"Mobile","Electronics","Premium","Organic","Yes"
3573,"Mobile","Gaming","Premium","Paid_Ad","Yes"
920,"Mobile","Electronics","Basic","Organic","Yes"
2602,"Desktop","HomeGoods","Free","Paid_Ad","Yes"
2563,"Desktop","Electronics","Premium","Social_Media","No"
1977,"Tablet","Books","Premium","Organic","No"
3258,"Tablet","Electronics","Premium","Social_Media","Yes"
3193,"Mobile","Apparel","Premium","Referral","Yes"
3294,"Mobile","Electronics","Premium","Referral","No"
3816,"Mobile","Apparel","Free","Organic","No"
840,"Mobile","Books","Premium","Paid_Ad","No"
758,"Desktop","Gaming","Premium","Paid_Ad","Yes"
2921,"Desktop","Electronics","Free","Paid_Ad","Yes"
179,"Tablet","Books","Free","Organic","Yes"
1812,"Mobile","Electronics","Free","Social_Media","No"
1101,"Desktop","Electronics","Basic","Organic","No"
2779,"Desktop","Apparel","Free","Social_Media","No"
2125,"Mobile","Apparel","Free","Referral","No"
1922,"Tablet","HomeGoods","Basic","Social_Media","No"
10,"Tablet","Books","Basic","Organic","No"
2090,"Mobile","HomeGoods","Basic","Referral","Yes"
1071,"Desktop","Books","Free","Organic","Yes"
3147,"Mobile","Electronics","Basic","Paid_Ad","Yes"
3672,"Mobile","Books","Free","Paid_Ad","No"
3626,"Desktop","Electronics","Basic","Paid_Ad","No"
3155,"Tablet","Books","Basic","Organic","Yes"
2192,"Mobile","Apparel","Basic","Paid_Ad","No"
3352,"Desktop","Books","Free","Social_Media","Yes"
1311,"Desktop","HomeGoods","Free","Organic","Yes"
1097,"Mobile","HomeGoods","Premium","Social_Media","No"
2629,"Mobile","HomeGoods","Free","Paid_Ad","No"
1512,"Desktop","HomeGoods","Premium","Referral","No"
1026,"Mobile","Gaming","Premium","Organic","Yes"
1300,"Mobile","Gaming","Basic","Paid_Ad","Yes"
3375,"Mobile","HomeGoods","Basic","Organic","No"
3037,"Desktop","HomeGoods","Premium","Organic","No"
831,"Mobile","HomeGoods","Basic","Organic","No"
2274,"Tablet","HomeGoods","Basic","Organic","Yes"
2128,"Tablet","Books","Basic","Organic","No"
788,"Mobile","Books","Free","Paid_Ad","Yes"
2172,"Mobile","HomeGoods","Basic","Organic","Yes"
1235,"Desktop","Books","Premium","Paid_Ad","No"
886,"Desktop","HomeGoods","Basic","Referral","Yes"
3606,"Mobile","Apparel","Basic","Social_Media","No"
1083,"Mobile","Electronics","Premium","Paid_Ad","Yes"
2404,"Desktop","HomeGoods","Premium","Paid_Ad","Yes"
1802,"Mobile","Electronics","Premium","Paid_Ad","No"
2854,"Mobile","Gaming","Premium","Social_Media","Yes"
1177,"Mobile","Gaming","Premium","Paid_Ad","No"
1161,"Desktop","HomeGoods","Premium","Paid_Ad","Yes"
669,"Mobile","Electronics","Premium","Social_Media","Yes"
1028,"Desktop","Electronics","Premium","Organic","Yes"
1136,"Desktop","Gaming","Premium","Organic","No"
3935,"Mobile","HomeGoods","Basic","Referral","Yes"
2819,"Tablet","Electronics","Premium","Organic","Yes"
3284,"Mobile","Gaming","Premium","Paid_Ad","Yes"
1481,"Desktop","Gaming","Basic","Paid_Ad","No"
2402,"Desktop","Apparel","Free","Paid_Ad","No"
2103,"Tablet","Books","Premium","Referral","Yes"
143,"Desktop","Books","Free","Organic","No"
68,"Tablet","Books","Basic","Organic","No"
1577,"Mobile","Gaming","Free","Paid_Ad","Yes"
2887,"Desktop","Electronics","Premium","Organic","No"
3463,"Desktop","Gaming","Free","Organic","Yes"
370,"Mobile","Books","Free","Organic","No"
1056,"Desktop","Electronics","Premium","Organic","Yes"
3605,"Mobile","Apparel","Free","Paid_Ad","No"
2249,"Mobile","Books","Basic","Paid_Ad","No"
860,"Desktop","Electronics","Basic","Referral","Yes"
3461,"Mobile","Gaming","Basic","Referral","Yes"
682,"Tablet","HomeGoods","Free","Social_Media","No"
1946,"Tablet","HomeGoods","Basic","Paid_Ad","Yes"
1706,"Desktop","Books","Free","Social_Media","No"
1363,"Desktop","HomeGoods","Basic","Social_Media","Yes"
1277,"Desktop","HomeGoods","Basic","Referral","Yes"
2765,"Mobile","Apparel","Basic","Paid_Ad","No"
1579,"Mobile","Gaming","Basic","Social_Media","Yes"
1683,"Mobile","HomeGoods","Basic","Organic","Yes"
3994,"Desktop","Apparel","Premium","Organic","Yes"
3942,"Mobile","HomeGoods","Basic","Organic","Yes"
1170,"Mobile","Gaming","Free","Referral","Yes"
2365,"Desktop","Electronics","Premium","Paid_Ad","Yes"
71,"Desktop","Electronics","Basic","Organic","No"
3274,"Mobile","HomeGoods","Free","Organic","No"
3968,"Mobile","Gaming","Free","Paid_Ad","No"
638,"Tablet","HomeGoods","Basic","Organic","No"
752,"Mobile","HomeGoods","Free","Paid_Ad","No"
3552,"Mobile","Gaming","Basic","Paid_Ad","Yes"
1074,"Tablet","Books","Free","Social_Media","No"
1652,"Desktop","Electronics","Premium","Paid_Ad","No"
1336,"Mobile","Apparel","Basic","Referral","Yes"
97,"Mobile","Apparel","Free","Organic","No"
50,"Desktop","Books","Free","Organic","No"
3833,"Desktop","HomeGoods","Free","Social_Media","Yes"
3103,"Desktop","Books","Basic","Referral","No"
2234,"Mobile","Electronics","Free","Organic","No"
327,"Mobile","Electronics","Premium","Organic","Yes"
3784,"Tablet","Electronics","Premium","Organic","Yes"
1680,"Desktop","Books","Premium","Organic","No"
2334,"Tablet","HomeGoods","Premium","Organic","Yes"
3862,"Desktop","Gaming","Free","Organic","Yes"
2601,"Desktop","Electronics","Basic","Organic","Yes"
1601,"Desktop","HomeGoods","Premium","Paid_Ad","Yes"
2048,"Mobile","Apparel","Basic","Paid_Ad","No"
803,"Mobile","Gaming","Basic","Organic","Yes"
3231,"Desktop","Electronics","Basic","Paid_Ad","Yes"
2299,"Desktop","Apparel","Free","Organic","No"
1774,"Desktop","Apparel","Free","Paid_Ad","No"
2340,"Desktop","Books","Free","Referral","No"
624,"Mobile","Electronics","Premium","Organic","No"
176,"Desktop","Books","Free","Organic","Yes"
3821,"Mobile","HomeGoods","Basic","Organic","Yes"
227,"Desktop","Apparel","Basic","Referral","Yes"
656,"Mobile","Electronics","Basic","Organic","Yes"
3551,"Mobile","Apparel","Basic","Referral","No"
1020,"Mobile","Apparel","Free","Paid_Ad","No"
1682,"Mobile","HomeGoods","Free","Organic","No"
3033,"Desktop","Books","Basic","Referral","No"
1955,"Mobile","Electronics","Premium","Paid_Ad","No"
1268,"Mobile","Electronics","Premium","Paid_Ad","No"
2085,"Desktop","Electronics","Premium","Paid_Ad","Yes"
2092,"Mobile","Apparel","Premium","Paid_Ad","No"
1062,"Desktop","Gaming","Basic","Paid_Ad","Yes"
3637,"Desktop","Books","Basic","Organic","Yes"
2141,"Mobile","Gaming","Free","Referral","Yes"
